GroupNum,Group,Ind_vs_Comb,Plate,Worm,PlateGroup,MET ,NMN,CR,Time,Censoring,NaturalDeath,Contam_Level,Contam_Level_Binary,Contam_Type
6,MET_CR,Combination,1,514,26,1,0,1,15,0,1,Some,Low,D
6,MET_CR,Combination,1,515,26,1,0,1,18,0,1,Some,Low,D
6,MET_CR,Combination,1,516,26,1,0,1,19,0,1,Some,Low,D
6,MET_CR,Combination,1,517,26,1,0,1,19,0,1,Some,Low,D
6,MET_CR,Combination,1,518,26,1,0,1,19,0,1,Some,Low,D
6,MET_CR,Combination,1,519,26,1,0,1,24,0,1,Some,Low,D
6,MET_CR,Combination,1,520,26,1,0,1,28,0,1,Some,Low,D
6,MET_CR,Combination,2,521,27,1,0,1,3,1,0,None,Low,None
6,MET_CR,Combination,2,522,27,1,0,1,3,1,0,None,Low,None
6,MET_CR,Combination,2,523,27,1,0,1,3,1,0,None,Low,None
6,MET_CR,Combination,2,524,27,1,0,1,5,0,1,None,Low,None
6,MET_CR,Combination,2,525,27,1,0,1,5,0,1,None,Low,None
6,MET_CR,Combination,2,526,27,1,0,1,5,0,1,None,Low,None
6,MET_CR,Combination,2,527,27,1,0,1,5,0,1,None,Low,None
6,MET_CR,Combination,2,528,27,1,0,1,6,0,1,None,Low,None
6,MET_CR,Combination,2,529,27,1,0,1,6,0,1,None,Low,None
6,MET_CR,Combination,2,530,27,1,0,1,7,0,1,None,Low,None
6,MET_CR,Combination,2,531,27,1,0,1,7,0,1,None,Low,None
6,MET_CR,Combination,2,532,27,1,0,1,7,0,1,None,Low,None
6,MET_CR,Combination,2,533,27,1,0,1,11,0,1,None,Low,None
6,MET_CR,Combination,2,534,27,1,0,1,11,0,1,None,Low,None
6,MET_CR,Combination,2,535,27,1,0,1,12,0,1,None,Low,None
6,MET_CR,Combination,2,536,27,1,0,1,13,0,1,None,Low,None
6,MET_CR,Combination,2,537,27,1,0,1,16,0,1,None,Low,None
6,MET_CR,Combination,2,538,27,1,0,1,17,0,1,None,Low,None
6,MET_CR,Combination,2,539,27,1,0,1,19,0,1,None,Low,None
6,MET_CR,Combination,2,540,27,1,0,1,19,0,1,None,Low,None
6,MET_CR,Combination,3,541,28,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,3,542,28,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,3,543,28,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,3,544,28,1,0,1,5,0,1,Extensive,High,D
6,MET_CR,Combination,3,545,28,1,0,1,7,0,1,Extensive,High,D
6,MET_CR,Combination,3,546,28,1,0,1,12,1,0,Extensive,High,D
6,MET_CR,Combination,3,547,28,1,0,1,12,0,1,Extensive,High,D
6,MET_CR,Combination,3,548,28,1,0,1,14,0,1,Extensive,High,D
6,MET_CR,Combination,3,549,28,1,0,1,15,0,1,Extensive,High,D
6,MET_CR,Combination,3,550,28,1,0,1,18,1,0,Extensive,High,D
6,MET_CR,Combination,3,551,28,1,0,1,18,0,1,Extensive,High,D
6,MET_CR,Combination,3,552,28,1,0,1,19,1,0,Extensive,High,D
6,MET_CR,Combination,3,553,28,1,0,1,19,0,1,Extensive,High,D
6,MET_CR,Combination,3,554,28,1,0,1,19,0,1,Extensive,High,D
6,MET_CR,Combination,3,555,28,1,0,1,21,0,1,Extensive,High,D
6,MET_CR,Combination,3,556,28,1,0,1,21,0,1,Extensive,High,D
6,MET_CR,Combination,3,557,28,1,0,1,24,0,1,Extensive,High,D
6,MET_CR,Combination,3,558,28,1,0,1,24,0,1,Extensive,High,D
6,MET_CR,Combination,3,559,28,1,0,1,24,0,1,Extensive,High,D
6,MET_CR,Combination,3,560,28,1,0,1,24,0,1,Extensive,High,D
6,MET_CR,Combination,4,561,29,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,4,562,29,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,4,563,29,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,4,564,29,1,0,1,5,0,1,Extensive,High,D
6,MET_CR,Combination,4,565,29,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,4,566,29,1,0,1,9,0,1,Extensive,High,D
6,MET_CR,Combination,4,567,29,1,0,1,10,0,1,Extensive,High,D
6,MET_CR,Combination,4,568,29,1,0,1,14,1,0,Extensive,High,D
6,MET_CR,Combination,4,569,29,1,0,1,15,0,1,Extensive,High,D
6,MET_CR,Combination,4,570,29,1,0,1,16,0,1,Extensive,High,D
6,MET_CR,Combination,4,571,29,1,0,1,17,0,1,Extensive,High,D
6,MET_CR,Combination,4,572,29,1,0,1,17,0,1,Extensive,High,D
6,MET_CR,Combination,4,573,29,1,0,1,18,0,1,Extensive,High,D
6,MET_CR,Combination,4,574,29,1,0,1,18,0,1,Extensive,High,D
6,MET_CR,Combination,4,575,29,1,0,1,19,0,1,Extensive,High,D
6,MET_CR,Combination,4,576,29,1,0,1,19,0,1,Extensive,High,D
6,MET_CR,Combination,4,577,29,1,0,1,19,0,1,Extensive,High,D
6,MET_CR,Combination,4,578,29,1,0,1,21,0,1,Extensive,High,D
6,MET_CR,Combination,4,579,29,1,0,1,24,0,1,Extensive,High,D
6,MET_CR,Combination,4,580,29,1,0,1,24,0,1,Extensive,High,D
6,MET_CR,Combination,5,581,30,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,5,582,30,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,5,583,30,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,5,584,30,1,0,1,3,1,0,Extensive,High,D
6,MET_CR,Combination,5,585,30,1,0,1,5,0,1,Extensive,High,D
6,MET_CR,Combination,5,586,30,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,5,587,30,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,5,588,30,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,5,589,30,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,5,590,30,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,5,591,30,1,0,1,6,0,1,Extensive,High,D
6,MET_CR,Combination,5,592,30,1,0,1,7,1,0,Extensive,High,D
6,MET_CR,Combination,5,593,30,1,0,1,7,1,0,Extensive,High,D
6,MET_CR,Combination,5,594,30,1,0,1,7,1,0,Extensive,High,D
6,MET_CR,Combination,5,595,30,1,0,1,8,0,1,Extensive,High,D
6,MET_CR,Combination,5,596,30,1,0,1,11,0,1,Extensive,High,D
6,MET_CR,Combination,5,597,30,1,0,1,13,0,1,Extensive,High,D
6,MET_CR,Combination,5,598,30,1,0,1,13,0,1,Extensive,High,D
6,MET_CR,Combination,5,599,30,1,0,1,14,0,1,Extensive,High,D
6,MET_CR,Combination,5,600,30,1,0,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,1,601,31,0,1,1,3,1,0,Extensive,High,Y
7,NMN_CR,Combination,1,602,31,0,1,1,3,1,0,Extensive,High,Y
7,NMN_CR,Combination,1,603,31,0,1,1,11,1,0,Extensive,High,Y
7,NMN_CR,Combination,1,604,31,0,1,1,12,1,0,Extensive,High,Y
7,NMN_CR,Combination,1,605,31,0,1,1,12,1,0,Extensive,High,Y
7,NMN_CR,Combination,1,606,31,0,1,1,15,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,607,31,0,1,1,19,1,0,Extensive,High,Y
7,NMN_CR,Combination,1,608,31,0,1,1,21,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,609,31,0,1,1,21,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,610,31,0,1,1,21,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,611,31,0,1,1,21,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,612,31,0,1,1,25,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,613,31,0,1,1,25,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,614,31,0,1,1,26,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,615,31,0,1,1,26,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,616,31,0,1,1,26,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,617,31,0,1,1,27,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,618,31,0,1,1,27,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,619,31,0,1,1,29,0,1,Extensive,High,Y
7,NMN_CR,Combination,1,620,31,0,1,1,34,0,1,Extensive,High,Y
7,NMN_CR,Combination,2,621,32,0,1,1,4,1,0,Some,Low,D_Y
7,NMN_CR,Combination,2,622,32,0,1,1,11,1,0,Some,Low,D_Y
7,NMN_CR,Combination,2,623,32,0,1,1,14,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,624,32,0,1,1,15,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,625,32,0,1,1,24,1,0,Some,Low,D_Y
7,NMN_CR,Combination,2,626,32,0,1,1,24,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,627,32,0,1,1,24,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,628,32,0,1,1,25,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,629,32,0,1,1,25,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,630,32,0,1,1,27,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,631,32,0,1,1,29,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,632,32,0,1,1,29,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,633,32,0,1,1,29,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,634,32,0,1,1,29,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,635,32,0,1,1,31,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,636,32,0,1,1,31,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,637,32,0,1,1,32,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,638,32,0,1,1,33,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,639,32,0,1,1,35,0,1,Some,Low,D_Y
7,NMN_CR,Combination,2,640,32,0,1,1,36,0,1,Some,Low,D_Y
7,NMN_CR,Combination,3,641,33,0,1,1,4,1,0,Extensive,High,D
7,NMN_CR,Combination,3,642,33,0,1,1,7,1,0,Extensive,High,D
7,NMN_CR,Combination,3,643,33,0,1,1,8,1,0,Extensive,High,D
7,NMN_CR,Combination,3,644,33,0,1,1,11,1,0,Extensive,High,D
7,NMN_CR,Combination,3,645,33,0,1,1,12,1,0,Extensive,High,D
7,NMN_CR,Combination,3,646,33,0,1,1,12,0,1,Extensive,High,D
7,NMN_CR,Combination,3,647,33,0,1,1,14,0,1,Extensive,High,D
7,NMN_CR,Combination,3,648,33,0,1,1,14,0,1,Extensive,High,D
7,NMN_CR,Combination,3,649,33,0,1,1,15,0,1,Extensive,High,D
7,NMN_CR,Combination,3,650,33,0,1,1,16,0,1,Extensive,High,D
7,NMN_CR,Combination,3,651,33,0,1,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,3,652,33,0,1,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,3,653,33,0,1,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,3,654,33,0,1,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,3,655,33,0,1,1,18,1,0,Extensive,High,D
7,NMN_CR,Combination,3,656,33,0,1,1,18,0,1,Extensive,High,D
7,NMN_CR,Combination,3,657,33,0,1,1,19,0,1,Extensive,High,D
7,NMN_CR,Combination,3,658,33,0,1,1,19,0,1,Extensive,High,D
7,NMN_CR,Combination,3,659,33,0,1,1,21,0,1,Extensive,High,D
7,NMN_CR,Combination,3,660,33,0,1,1,24,0,1,Extensive,High,D
7,NMN_CR,Combination,4,661,34,0,1,1,11,1,0,Extensive,High,D_Y
7,NMN_CR,Combination,4,662,34,0,1,1,11,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,663,34,0,1,1,12,1,0,Extensive,High,D_Y
7,NMN_CR,Combination,4,664,34,0,1,1,12,1,0,Extensive,High,D_Y
7,NMN_CR,Combination,4,665,34,0,1,1,12,1,0,Extensive,High,D_Y
7,NMN_CR,Combination,4,666,34,0,1,1,16,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,667,34,0,1,1,16,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,668,34,0,1,1,16,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,669,34,0,1,1,18,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,670,34,0,1,1,18,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,671,34,0,1,1,19,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,672,34,0,1,1,19,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,673,34,0,1,1,21,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,674,34,0,1,1,21,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,675,34,0,1,1,21,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,676,34,0,1,1,21,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,677,34,0,1,1,21,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,678,34,0,1,1,21,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,679,34,0,1,1,24,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,4,680,34,0,1,1,29,0,1,Extensive,High,D_Y
7,NMN_CR,Combination,5,681,35,0,1,1,4,1,0,Extensive,High,D
7,NMN_CR,Combination,5,682,35,0,1,1,7,1,0,Extensive,High,D
7,NMN_CR,Combination,5,683,35,0,1,1,10,0,1,Extensive,High,D
7,NMN_CR,Combination,5,684,35,0,1,1,11,1,0,Extensive,High,D
7,NMN_CR,Combination,5,685,35,0,1,1,11,0,1,Extensive,High,D
7,NMN_CR,Combination,5,686,35,0,1,1,12,0,1,Extensive,High,D
7,NMN_CR,Combination,5,687,35,0,1,1,14,0,1,Extensive,High,D
7,NMN_CR,Combination,5,688,35,0,1,1,14,0,1,Extensive,High,D
7,NMN_CR,Combination,5,689,35,0,1,1,14,0,1,Extensive,High,D
7,NMN_CR,Combination,5,690,35,0,1,1,14,0,1,Extensive,High,D
7,NMN_CR,Combination,5,691,35,0,1,1,15,0,1,Extensive,High,D
7,NMN_CR,Combination,5,692,35,0,1,1,16,0,1,Extensive,High,D
7,NMN_CR,Combination,5,693,35,0,1,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,5,694,35,0,1,1,17,0,1,Extensive,High,D
7,NMN_CR,Combination,5,695,35,0,1,1,18,0,1,Extensive,High,D
7,NMN_CR,Combination,5,696,35,0,1,1,18,0,1,Extensive,High,D
7,NMN_CR,Combination,5,697,35,0,1,1,21,0,1,Extensive,High,D
7,NMN_CR,Combination,5,698,35,0,1,1,24,0,1,Extensive,High,D
7,NMN_CR,Combination,5,699,35,0,1,1,24,0,1,Extensive,High,D
7,NMN_CR,Combination,5,700,35,0,1,1,24,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,701,36,1,1,1,3,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,1,702,36,1,1,1,11,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,1,703,36,1,1,1,13,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,704,36,1,1,1,14,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,1,705,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,706,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,707,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,708,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,709,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,710,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,711,36,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,712,36,1,1,1,15,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,713,36,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,714,36,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,715,36,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,716,36,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,717,36,1,1,1,17,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,718,36,1,1,1,17,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,719,36,1,1,1,17,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,1,720,36,1,1,1,21,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,721,37,1,1,1,1,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,2,722,37,1,1,1,3,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,2,723,37,1,1,1,7,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,2,724,37,1,1,1,10,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,725,37,1,1,1,10,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,726,37,1,1,1,11,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,727,37,1,1,1,11,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,728,37,1,1,1,11,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,729,37,1,1,1,13,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,730,37,1,1,1,13,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,731,37,1,1,1,13,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,732,37,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,733,37,1,1,1,14,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,734,37,1,1,1,15,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,735,37,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,736,37,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,737,37,1,1,1,16,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,738,37,1,1,1,18,1,0,Extensive,High,D
8,MET_NMN_CR,Combination,2,739,37,1,1,1,18,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,2,740,37,1,1,1,21,0,1,Extensive,High,D
8,MET_NMN_CR,Combination,3,741,38,1,1,1,3,1,0,Some,Low,D
8,MET_NMN_CR,Combination,3,742,38,1,1,1,11,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,743,38,1,1,1,12,1,0,Some,Low,D
8,MET_NMN_CR,Combination,3,744,38,1,1,1,19,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,745,38,1,1,1,19,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,746,38,1,1,1,21,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,747,38,1,1,1,21,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,748,38,1,1,1,24,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,749,38,1,1,1,24,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,750,38,1,1,1,24,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,751,38,1,1,1,25,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,752,38,1,1,1,27,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,753,38,1,1,1,27,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,754,38,1,1,1,29,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,755,38,1,1,1,33,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,756,38,1,1,1,34,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,757,38,1,1,1,37,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,758,38,1,1,1,37,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,759,38,1,1,1,39,0,1,Some,Low,D
8,MET_NMN_CR,Combination,3,760,38,1,1,1,39,0,1,Some,Low,D
8,MET_NMN_CR,Combination,4,761,39,1,1,1,3,1,0,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,762,39,1,1,1,3,1,0,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,763,39,1,1,1,14,1,0,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,764,39,1,1,1,14,1,0,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,765,39,1,1,1,14,1,0,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,766,39,1,1,1,15,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,767,39,1,1,1,15,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,768,39,1,1,1,19,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,769,39,1,1,1,19,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,770,39,1,1,1,19,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,771,39,1,1,1,21,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,772,39,1,1,1,21,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,773,39,1,1,1,21,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,774,39,1,1,1,24,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,775,39,1,1,1,24,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,776,39,1,1,1,24,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,777,39,1,1,1,24,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,778,39,1,1,1,24,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,779,39,1,1,1,25,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,4,780,39,1,1,1,28,0,1,Reasonable,High,D_Y
8,MET_NMN_CR,Combination,5,781,40,1,1,1,19,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,782,40,1,1,1,21,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,783,40,1,1,1,21,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,784,40,1,1,1,21,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,785,40,1,1,1,21,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,786,40,1,1,1,21,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,787,40,1,1,1,21,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,788,40,1,1,1,24,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,789,40,1,1,1,29,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,790,40,1,1,1,29,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,791,40,1,1,1,30,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,792,40,1,1,1,31,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,793,40,1,1,1,31,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,794,40,1,1,1,32,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,795,40,1,1,1,33,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,796,40,1,1,1,33,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,797,40,1,1,1,33,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,798,40,1,1,1,34,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,799,40,1,1,1,37,0,1,None,Low,None
8,MET_NMN_CR,Combination,5,800,40,1,1,1,39,0,1,None,Low,None
